Date,Source,URL,Title,Notes,Keywords,Quality
2020-03-31,Rappler,https://www.rappler.com/business/256488-world-bank-says-philippine-economy-may-contract-due-coronavirus-outbreak/,"Worst-case scenario: PH economy may contract 0.5%, says World Bank",Business,NA,1
2020-03-31,Rappler,https://www.rappler.com/business/256486-world-bank-april-2020-economic-update-east-asia-pacific/,World Bank warns China growth could screech to a halt,Business,NA,1
2020-04-01,Business World,https://www.bworldonline.com/editors-picks/2020/04/01/287070/treasury-turns-down-all-bids-for-35-day-t-bills-as-rates-increase/,Treasury turns down all bids for 35-day T-bills as rates increase,Manual selection,NA,1
2020-04-01,Business World,https://www.bworldonline.com/editors-picks/2020/04/01/287203/inflation-likely-slowed-in-march-as-oil-price-plunges/,Inflation likely slowed in March as oil price plunges,Manual selection,NA,1
2020-04-01,Business World,https://www.bworldonline.com/editors-picks/2020/04/01/287202/virus-to-cut-philippine-growth-world-bank/,Virus to cut Philippine growth — World Bank,Manual selection,NA,1
2020-04-01,Business World,https://www.bworldonline.com/editors-picks/2020/04/01/287305/stocks-climb-on-expectations-of-slower-inflation/,Stocks climb on expectations of slower inflation,Manual selection,NA,1
2020-04-01,Business World,https://www.bworldonline.com/editors-picks/2020/04/01/287308/peso-weakens-versus-the-dollar-as-manufacturing-pmi-ends-below-50/,Peso weakens versus the dollar as manufacturing PMI ends below 50,Manual selection,NA,1
2020-04-01,Inquirer,https://business.inquirer.net/293883/asian-stocks-fall-on-lagging-worries-about-virus-recession,"Asian stocks fall on lagging worries about virus, recession",Business,NA,1
2020-04-01,Philippine Star,https://www.philstar.com/business/2020/04/01/2004802/manufacturing-slumps-record-low-no-end-suffering-sight-yet,Manufacturing slumps to record-low with no end in suffering in sight yet,Business,NA,1
2020-04-01,Philippine Star,https://www.philstar.com/business/2020/04/01/2004813/we-have-money-outbreak-fightback-de-leon,'We have the money' for outbreak fightback —De Leon,Business,NA,1
2020-04-01,Rappler,https://www.rappler.com/business/256691-japan-business-sentiment-q1-2020-coronavirus/,Japan business sentiment negative for first time since 2013 – survey,Business,NA,1
2020-04-02,Business World,https://www.bworldonline.com/banking-finance/2020/04/02/287539/peso-inches-higher-ahead-of-us-data/,Peso inches higher ahead of US data,Banking,NA,1
2020-04-02,Business World,https://www.bworldonline.com/editors-picks/2020/04/02/287538/psei-drops-as-global-shares-sink-on-virus-concerns/,PSEi drops as global shares sink on virus concerns,Manual selection,NA,1
2020-04-02,Inquirer,https://business.inquirer.net/293954/asian-stocks-mixed-as-economic-toll-of-virus-worsens,Asian stocks mixed as economic toll of virus worsens,Business,NA,1
2020-04-02,Inquirer,https://business.inquirer.net/293931/stocks-skid-as-physical-economic-toll-of-virus-worsens,"Stocks skid as physical, economic toll of virus worsens",Business,NA,1
2020-04-02,Inquirer,https://business.inquirer.net/293915/market-up-1-64-as-investors-welcome-bayanihan-act,Market up 1.64% as investors welcome Bayanihan Act,Business,NA,1
2020-04-02,Business Mirror,https://businessmirror.com.ph/2020/04/02/pdic-grants-payment-relief-for-banks-clients/,PDIC grants payment relief for banks’ clients,Business,NA,1
2020-04-02,Philippine Star,https://www.philstar.com/business/2020/04/02/2005029/philippines-external-position-take-brunt-covid-19-outbreak-fitch,Philippines’ external position to take the brunt of COVID-19 outbreak — Fitch,Business,NA,1
2020-04-02,Philippine Star,https://www.philstar.com/business/2020/04/02/2005100/moodys-turns-negative-philippine-banks,Moody’s turns 'negative' on Philippine banks,Business,NA,1
2020-04-02,Philippine Star,https://www.philstar.com/business/2020/04/02/2004837/bsp-eases-rules-rediscount-loans-banks,BSP eases rules on rediscount loans for banks,Business,NA,1
2020-04-02,Philippine Star,https://business.inquirer.net/293938/bankers-support-bayanihan-law-vs-covid-19,Bankers support “Bayanihan” law vs COVID-19,Business,NA,1
2020-04-02,Rappler,https://www.rappler.com/business/256846-united-states-eurozone-economic-forecast-q2-2020-fitch-coronavirus/,"U.S., eurozone output to crash in Q2 2020 – Fitch",Business,NA,1
2020-04-02,Rappler,https://www.rappler.com/business/256720-updates-global-stock-markets-april-1-2020/,Global stocks suffer another rout as coronavirus crisis deepens,Business,NA,1
2020-04-03,Business World,https://www.bworldonline.com/editors-picks/2020/04/03/287791/psei-inches-higher-on-hopes-of-oil-war-truce/,PSEi inches higher on hopes of oil war truce,Stock Market,NA,1
2020-04-03,Business World,https://www.bworldonline.com/editors-picks/2020/04/03/287541/moodys-lowers-outlook-on-phl-banking-industry-to-negative/,Moody’s lowers outlook on PHL banking industry to ‘negative’,Manual selection,NA,1
2020-04-03,Business World,https://www.bworldonline.com/editors-picks/2020/04/03/287805/peso-climbs-on-government-aid/,Peso climbs on government aid,Manual selection,NA,1
2020-04-03,Business World,https://www.bworldonline.com/editors-picks/2020/04/03/287807/banks-profits-npls-face-hit-from-covid-19-outbreak/,"Banks’ profits, NPLs face hit from COVID-19 outbreak",Manual selection,NA,1
2020-04-03,Business World,https://www.bworldonline.com/editors-picks/2020/04/03/287817/phl-eyes-aiibs-crisis-recovery-facility/,PHL eyes AIIB’s crisis recovery facility,Manual selection,NA,1
2020-04-03,Business World,https://www.bworldonline.com/editors-picks/2020/04/03/287819/phl-slowdown-this-year-but-recovery-likely-in-2021-adb/,"PHL slowdown this year, but recovery likely in 2021 — ADB",Manual selection,NA,1
2020-04-03,Inquirer,https://business.inquirer.net/294009/banks-ok-30-day-loan-payment-moratorium,Banks OK 30-day loan payment moratorium,Business,NA,1
2020-04-03,Inquirer,https://business.inquirer.net/294007/speculators-walk-away-amid-dreary-mood-psei-down-1-22,Speculators walk away amid dreary mood; PSEi down 1.22%,Business,NA,1
2020-04-03,Business Mirror,https://businessmirror.com.ph/2020/04/03/moodys-warns-vs-prolonged-lockdowns-impact-on-banks/,Moody’s warns vs prolonged lockdown’s impact on banks,Business,NA,1
2020-04-03,Philippine Star,https://www.philstar.com/business/2020/04/03/2005264/no-safe-haven-covid-19-market-damage-beats-financial-crisis,No safe haven as COVID-19 market damage beats financial crisis,Business,NA,1
2020-04-03,Philippine Star,https://www.philstar.com/business/2020/04/03/2005240/adb-sees-slower-growth-inflation-covid-19-outbreak-bites,"ADB sees slower growth, inflation as COVID-19 outbreak bites",Business,NA,1
2020-04-03,Philippine Star,https://www.philstar.com/business/2020/04/03/2005252/lockdown-extension-require-more-funds-global-bank-says,"Lockdown extension to require more funds, global bank says",Business,NA,1
2020-04-03,Philippine Star,https://business.inquirer.net/294064/covid-19-impact-ph-economic-health-hinges-on-return-of-workers-businesses-supply-chain-says-adb,"COVID-19 impact: PH economic health hinges on return of workers, businesses, supply chain, says ADB",Business,site:business.inquirer.net,1
2020-04-03,Rappler,https://www.rappler.com/business/257029-china-releases-billions-banks-coronavirus-response-april-3-2020/,China releases $56 billion to banks in virus response,Business,NA,1
2020-04-03,Rappler,https://www.rappler.com/business/256885-adb-global-cost-coronavirus-estimate-april-3-2020/,ADB warns global cost of virus could top $4 trillion,Business,NA,1
2020-04-04,Inquirer,https://business.inquirer.net/294148/govt-allots-p-1-b-loan-fund-for-agri-fishery-smes,Gov’t allots P 1-B loan fund for agri-fishery SMEs,Business,NA,1
2020-04-04,Inquirer,https://business.inquirer.net/294141/ph-eyes-aiibs-5-b-recovery-financing-facility,PH eyes AIIB’s $5-B ‘recovery’ financing facility,Business,NA,1
2020-04-05,Business World,https://www.bworldonline.com/banking-finance/2020/04/05/287919/yields-on-government-debt-end-mixed-amid-virus-outbreak/,Yields on government debt end mixed amid virus outbreak,Banking,NA,1
2020-04-05,Business World,https://www.bworldonline.com/banking-finance/2020/04/05/287917/peso-to-climb-on-expectations-of-slower-inflation/,Peso to climb on expectations of slower inflation,Banking,NA,1
2020-04-05,Business World,https://www.bworldonline.com/banking-finance/2020/04/05/287915/t-bills-to-fetch-higher-rates-amid-uncertainties/,T-bills to fetch higher rates amid uncertainties,Banking,NA,1
2020-04-05,Business World,https://www.bworldonline.com/editors-picks/2020/04/05/287970/bsp-chief-sees-room-to-further-cut-rates/,BSP chief sees room to further cut rates,Manual selection,NA,1
2020-04-05,Business World,https://www.bworldonline.com/stock-market/2020/04/05/288022/shares-to-drop-on-cautious-trading-amid-outbreak/,Shares to drop on cautious trading amid outbreak,Stock Market,NA,1
2020-04-06,Inquirer,https://business.inquirer.net/294227/no-interest-fees-charges-during-ecq-bsp-tells-banks,"No interest, fees, charges during ECQ, BSP tells banks",Business,site:business.inquirer.net,1
2020-04-06,Business World,https://www.bworldonline.com/banking-finance/2020/04/06/288115/peso-flat-ahead-of-holidays/,Peso flat ahead of holidays,Banking,NA,1
2020-04-06,Business World,https://www.bworldonline.com/banking-finance/2020/04/06/288149/phl-banks-to-see-slower-loan-growth-higher-bad-loans-amid-covid-19-outbreak-sp/,"PHL banks to see slower loan growth, higher bad loans amid COVID-19 outbreak — S&P",Banking,NA,1
2020-04-06,Business World,https://www.bworldonline.com/stock-market/2020/04/06/288174/psei-climbs-as-virus-cases-abroad-peak/,PSEi climbs as virus cases abroad peak,Stock Market,NA,1
2020-04-06,Business World,https://www.bworldonline.com/editors-picks/2020/04/06/288202/covid-19-to-push-phl-into-mild-recession/,COVID-19 to push PHL into ‘mild recession’,Manual selection,NA,1
2020-04-06,Inquirer,https://business.inquirer.net/294279/treasury-sells-p20-billion-in-t-bills-after-2-weeks-of-excessive-rates,Treasury sells P20 billion in T-bills after 2 weeks of excessive rates,Business,NA,1
2020-04-07,Business World,https://www.bworldonline.com/banking-finance/2020/04/07/288339/peso-strengthens-on-slower-march-inflation/,Peso strengthens on slower March inflation,Banking,NA,1
2020-04-07,Business World,https://www.bworldonline.com/stock-market/2020/04/07/288467/shares-end-higher-as-inflation-eases-slightly/,Shares end higher as inflation eases slightly,Stock Market,NA,1
2020-04-07,Business World,https://www.bworldonline.com/editors-picks/2020/04/07/288399/inflation-slows-in-march/,Inflation slows in March,Manual selection,NA,1
2020-04-07,Inquirer,https://business.inquirer.net/294357/asian-shares-rise-echoing-wall-st-optimism-on-virus-battle,"Asian shares rise, echoing Wall St optimism on virus battle",Business,NA,1
2020-04-07,Business Mirror,https://businessmirror.com.ph/2020/04/07/t-bill-auction-fetches-p20-billion-from-cautious-investors/,T-bill auction fetches P20 billion from ‘cautious’ investors,Business,NA,1
2020-04-07,Philippine Star,https://www.philstar.com/business/2020/04/07/2006092/manufacturing-february-pick-likely-blip-lockdown-poses-danger,Manufacturing February pick-up likely a blip as lockdown poses danger,Business,NA,1
2020-04-07,Rappler,https://www.rappler.com/business/257306-dollar-still-king-even-as-coronavirus-slams-united-states/,"The dollar is still king, even as coronavirus slams U.S.",Business,NA,1
2020-04-07,Rappler,https://www.rappler.com/business/257200-inflation-rate-philippines-march-2020/,Coronavirus triggers lower inflation at 2.5% in March 2020,Business,NA,1
2020-04-07,Rappler,https://www.rappler.com/business/257206-updates-global-stock-markets-april-6-2020/,Stocks surge on hopes for easing virus crisis,Business,NA,1
2020-04-08,Business World,https://www.bworldonline.com/banking-finance/2020/04/08/288611/peso-gains-as-bsp-boosts-small-banks-liquidity/,Peso gains as BSP boosts small banks’ liquidity,Banking,NA,1
2020-04-08,Business World,https://www.bworldonline.com/banking-finance/2020/04/08/288612/bsp-trims-smaller-lenders-liquidity-ratio-requirement/,BSP trims smaller lenders’ liquidity ratio requirement,Banking,NA,1
2020-04-08,Business World,https://www.bworldonline.com/stock-market/2020/04/08/288630/stocks-decline-as-covid-19-cases-rise/,Stocks decline as COVID-19 cases rise,Stock Market,NA,1
2020-04-08,Business World,https://www.bworldonline.com/editors-picks/2020/04/08/288678/business-sentiment-slumps-amid-pandemic/,Business sentiment slumps amid pandemic,Manual selection,NA,1
2020-04-08,Inquirer,https://business.inquirer.net/294441/covid-19-funds-ph-eyes-5-7b-in-foreign-loans-supplemental-budget,"COVID-19 funds: PH eyes $5.7B in foreign loans, supplemental budget",Business,NA,1
2020-04-08,Inquirer,https://business.inquirer.net/294429/asian-shares-mostly-lower-on-worries-about-pandemic-damage,Asian shares mostly lower on worries about pandemic damage,Business,NA,1
2020-04-08,Business Mirror,https://businessmirror.com.ph/2020/04/08/you-need-only-watch-the-dollar-to-track-market-harm/,You need only watch the dollar to track market harm,Business,NA,1
2020-04-08,Philippine Star,https://www.philstar.com/business/2020/04/08/2006118/philippine-economy-and-covid-19,The Philippine economy and COVID-19,Business,NA,1
2020-04-08,Rappler,https://www.rappler.com/business/257423-global-trade-coronavirus-impact-wto-forecast-april-8-2020/,Global trade will plunge by up to 32% in 2020 – WTO,Business,NA,1
2020-04-08,Philippine Star,https://www.philstar.com/business/2020/04/08/2006374/trade-deficit-narrows-february-virus-fears-keep-factories-shut,Trade deficit narrows in February as virus fears keep factories shut,Business,NA,1
2020-04-09,Inquirer,https://business.inquirer.net/294475/ph-stocks-run-up-stalls-index-down-2-46,PH stocks run-up stalls; index down 2.46%,Business,NA,1
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006359/electronics-exports-unlikely-hit-5-growth-target,Electronics exports unlikely to hit 5% growth target,Business,NA,1
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006364/moodys-amro-downgrade-philippines-growth-forecast,"Moody’s, AMRO downgrade Philippines growth forecast",Business,NA,1
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006366/business-confidence-plunges-q1,Business confidence plunges in Q1,Business,NA,1
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006369/gsis-grants-moratorium-loan-payments,GSIS grants moratorium on loan payments,Business,NA,1
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006355/no-time-waste-pandemic-financial-recovery-plan-we-need-implement-today,No time to waste: A pandemic financial recovery plan we need to implement today,Business,NA,1
2020-04-09,Rappler,https://www.rappler.com/business/257521-world-faces-worst-economic-fallout-since-great-depression-imf-coronavirus/,World faces worst crisis since Great Depression – IMF,Business,NA,1
2020-04-09,Rappler,https://www.rappler.com/business/257464-coronavirus-plunges-world-economy-brutal-recession-assessment-april-8-2020/,Coronavirus plunges world economy into brutal recession,Business,NA,1
2020-04-09,Rappler,https://www.rappler.com/business/257453-philippines-braces-for-recession-coronavirus/,Philippines braces for recession due to coronavirus,Business,NA,1
2020-04-10,Business World,https://www.bworldonline.com/editors-picks/2020/04/10/288792/wb-approves-500-m-loan-for-phl-disaster-covid-19-response/,"WB approves $500-M loan for PHL disaster, COVID-19 response",Finance,NA,1
2020-04-10,Rappler,https://www.rappler.com/business/257613-world-bank-approves-loan-coronavirus-philippines-april-2020/,World Bank loans $500 million to PH for coronavirus response,Business,NA,1
2020-04-10,Rappler,https://www.rappler.com/business/257537-updates-global-stock-markets-april-9-2020/,Stocks climb as virus numbers comfort markets,Business,NA,1
2020-04-11,Inquirer,https://business.inquirer.net/292273/dominguez-p91-b-shortfall-as-result-of-covid-19-to-be-financed-by-borrowing,Dominguez: P91-B shortfall as result of COVID-19 to be financed by borrowing,Business,NA,1
2020-04-11,Inquirer,https://business.inquirer.net/292246/asian-shares-mostly-lower-despite-hopes-for-us-economic-aid,Asian shares mostly lower despite hopes for US economic aid,Business,NA,1
2020-04-11,Inquirer,https://business.inquirer.net/292239/stocks-rebound-from-big-losses-on-hope-for-us-economic-aid,Stocks rebound from big losses on hope for US economic aid,Business,NA,1
2020-04-12,Inquirer,https://business.inquirer.net/292334/bsp-governor-ph-financial-system-to-stay-up-running-amid-adjustments-for-covid-19,"BSP Governor: PH financial system to stay up, running amid adjustments for COVID-19",Business,NA,1
2020-04-12,Inquirer,https://business.inquirer.net/292328/psei-sees-worst-freefall-in-12-years,Black Thursday: PSEi sees worst freefall in 12 years,Business,NA,1
2020-04-12,Inquirer,https://business.inquirer.net/292292/market-inches-up-as-investors-go-bargain-hunting,Market inches up as investors go bargain-hunting,Business,NA,1
2020-04-13,Inquirer,https://business.inquirer.net/294640/asian-shares-fall-oil-gains-after-opec-plus-strikes-deal,"Asian shares fall, oil gains after OPEC plus strikes deal",Business,site:business.inquirer.net,1
2020-04-13,Business World,https://www.bworldonline.com/banking-finance/2020/04/13/289066/peso-flat-as-volume-thins/,Peso flat as volume thins,Banking,NA,1
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288877/local-stocks-to-decline-on-profit-taking-volatility/,"Local stocks to decline on profit taking, volatility",Manual selection,NA,1
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288959/yields-on-government-debt-fall-on-bsp-stimulus/,Yields on government debt fall on BSP stimulus,Manual selection,NA,1
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288958/peso-to-appreciate-on-demand-for-liquidity/,Peso to appreciate on demand for liquidity,Manual selection,NA,1
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288957/t-bills-t-bonds-may-fetch-lower-rates/,"T-bills, T-bonds may fetch lower rates",Manual selection,NA,1
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288970/bsp-eyes-deeper-policy-rate-cuts/,BSP eyes ‘deeper’ policy rate cuts,Manual selection,NA,1
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/289070/shares-end-higher-on-efforts-to-boost-economy/,Shares end higher on efforts to boost economy,Manual selection,NA,1
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/289158/more-aggressive-rate-cuts-seen-as-phl-lags-region-in-fiscal-response/,More aggressive rate cuts seen as PHL lags region in fiscal response,Manual selection,NA,1
2020-04-13,Inquirer,https://business.inquirer.net/294670/adb-hikes-asia-pacifics-covid-19-war-chest-to-20b,ADB hikes Asia-Pacific’s COVID-19 war chest to $20B,Business,NA,1
2020-04-13,Inquirer,https://business.inquirer.net/294657/bsp-to-pump-more-cash-into-economy-to-fight-once-in-a-lifetime-crisis,BSP to pump more cash into economy to fight ‘once-in-a-lifetime crisis’,Business,NA,1
2020-04-13,Inquirer,https://business.inquirer.net/294654/p20b-in-t-bills-sold-as-more-cash-expected-through-further-rate-reserve-cuts,"P20B in T-bills sold as more cash expected through further rate, reserve cuts",Business,NA,1
2020-04-13,Inquirer,https://business.inquirer.net/292417/dominguez-orders-gsis-sss-to-purchase-more-shares-amid-stock-market-slump,"Dominguez orders GSIS, SSS to purchase more shares amid stock market slump",Business,NA,1
2020-04-13,Inquirer,https://business.inquirer.net/292384/carnage-at-the-stock-market,Carnage at the stock market,Business,NA,1
2020-04-13,Inquirer,https://business.inquirer.net/292378/ph-financial-system-to-stay-up-and-running-amid-virus-pandemic-says-bsp,"PH financial system to stay up and running amid virus pandemic, says BSP",Business,NA,1
2020-04-13,Inquirer,https://business.inquirer.net/292376/2-more-bsp-rate-cuts-in-first-half-seen,2 more BSP rate cuts in first half seen,Business,NA,1
2020-04-13,Inquirer,https://business.inquirer.net/292392/this-is-bad-stocks-plummet-again-over-coronavirus-fears,‘This is bad:’ Stocks plummet again over coronavirus fears,Business,NA,1
2020-04-13,Philippine Star,https://www.philstar.com/business/2020/04/13/2006849/philippines-likely-struggle-recover-virus,Philippines likely to struggle to recover from virus,Business,NA,1
2020-04-13,Rappler,https://www.rappler.com/business/257822-asian-development-bank-coronavirus-rescue-package-april-13-2020/,ADB announces $20-billion coronavirus rescue package,Business,NA,1
2020-04-14,Business World,https://www.bworldonline.com/editors-picks/2020/04/14/289067/banks-tap-rediscount-facility-amid-lockdown/,Banks tap rediscount facility amid lockdown,Manual selection,NA,1
2020-04-14,Business World,https://www.bworldonline.com/editors-picks/2020/04/14/289065/govt-fully-awards-t-bill-offering-2/,Gov’t fully awards T-bill offering,Manual selection,NA,1
2020-04-14,Business World,https://www.bworldonline.com/editors-picks/2020/04/14/289316/pse-index-ends-above-5700-on-china-trade-data/,"PSE index ends above 5,700 on China trade data",Manual selection,NA,1
2020-04-14,Business World,https://www.bworldonline.com/editors-picks/2020/04/14/289317/peso-weakens-vs-dollar-on-oil-policy-easing-signals/,"Peso weakens vs dollar on oil, policy-easing signals",Manual selection,NA,1
2020-04-14,Inquirer,https://business.inquirer.net/294734/treasury-sells-p30b-in-t-bonds-in-continuing-bid-to-raise-funds-to-fight-covid-19,Treasury sells P30B in T-bonds in continuing bid to raise funds to fight COVID-19,Business,NA,1
2020-04-14,Inquirer,https://business.inquirer.net/294715/asian-shares-rise-amid-wait-for-china-data-global-earnings,"Asian shares rise amid wait for China data, global earnings",Business,NA,1
2020-04-14,Inquirer,https://business.inquirer.net/294696/stocks-fall-as-investors-brace-for-earnings-hit-from-virus,Stocks fall as investors brace for earnings hit from virus,Business,NA,1
2020-04-14,Business Mirror,https://businessmirror.com.ph/2020/04/14/moodys-default-rate-rises-to-3-5-in-march/,Moody’s: Default rate rises to 3.5% in March,Business,NA,1
2020-04-14,Business Mirror,https://businessmirror.com.ph/2020/04/14/amid-pandemic-security-bank-sees-healthy-capital/,"Amid pandemic, Security Bank sees healthy capital",Business,NA,1
2020-04-14,Business Mirror,https://businessmirror.com.ph/2020/04/14/moves-by-guardians-of-global-economy-key-to-fate-of-emerging-markets-rally/,Moves by guardians of global economy key to fate of emerging markets’ rally,Business,NA,1
2020-04-14,Rappler,https://www.rappler.com/business/257947-coronavirus-pandemic-recession-imf-world-economic-outlook-april-14-2020/,"Pandemic causing deep recession, and it could get worse – IMF",Business,NA,1
2020-04-14,Rappler,https://www.rappler.com/business/257924-china-exports-imports-march-2020/,China foreign trade drops as pandemic drags outlook,Business,NA,1
2020-04-14,Rappler,https://www.rappler.com/business/257885-government-plans-subsidy-program-middle-class-workers/,Gov’t plans P51-billion subsidy program for middle-class workers,Business,NA,1
2020-04-15,Business World,https://www.bworldonline.com/editors-picks/2020/04/15/289319/govt-awards-one-year-t-bonds-amid-demand-for-shorter-tenors/,Gov’t awards one-year T-bonds amid demand for shorter tenors,Manual selection,NA,1
2020-04-15,Business World,https://www.bworldonline.com/editors-picks/2020/04/15/289406/imf-slashes-phl-growth-forecast/,IMF slashes PHL growth forecast,Manual selection,NA,1
2020-04-15,Business World,https://www.bworldonline.com/editors-picks/2020/04/15/289478/phl-stocks-climb-as-investors-pick-up-bargains/,PHL stocks climb as investors pick up bargains,Manual selection,NA,1
2020-04-15,Business World,https://www.bworldonline.com/editors-picks/2020/04/15/289535/peso-inches-up-vs-dollar-as-sentiment-improves/,Peso inches up vs dollar as sentiment improves,Manual selection,NA,1
2020-04-15,Business World,https://www.bworldonline.com/editors-picks/2020/04/15/289638/central-bank-weighing-multilateral-banks-views-before-decision-on-deeper-rate-cut/,Central bank weighing multilateral banks’ views before decision on ’deeper’ rate cut,Manual selection,NA,1
2020-04-15,Inquirer,https://business.inquirer.net/294825/uk-think-tank-asia-pacific-interest-rates-to-fall-as-covid-19-sickens-economies,UK think tank: Asia-Pacific interest rates to fall as COVID-19 sickens economies,Business,NA,1
2020-04-15,Inquirer,https://business.inquirer.net/294820/ph-back-in-black-in-dollar-inflow-in-february,PH back in black in dollar inflow in February,Business,NA,1
2020-04-15,Inquirer,https://business.inquirer.net/294755/ph-shares-zoom-past-5700,"PH shares zoom past 5,700",Business,NA,1
2020-04-15,Rappler,https://www.rappler.com/business/258018-economists-message-bangko-sentral-pilipinas-print-money-coronavirus-response/,Economists to Bangko Sentral: Print money for coronavirus response,Business,NA,1
2020-04-15,Rappler,https://www.rappler.com/business/257968-updates-global-stock-markets-april-14-2020/,Global stocks mostly rise as oil prices suffer another blow,Business,NA,1
2020-04-16,Business World,https://www.bworldonline.com/editors-picks/2020/04/16/289536/remittance-growth-seen-slowing-as-virus-spreads/,Remittance growth seen slowing as virus spreads,Manual selection,NA,2
2020-04-16,Business World,https://www.bworldonline.com/editors-picks/2020/04/16/289537/yields-on-seven-day-deposits-drop-as-bsp-reopens-facility/,Yields on seven-day deposits drop as BSP reopens facility,Manual selection,NA,1
2020-04-16,Business World,https://www.bworldonline.com/editors-picks/2020/04/16/289566/bop-position-reverts-to-surplus-in-feb/,BoP position reverts to surplus in Feb.,Manual selection,NA,1
2020-04-16,Business World,https://www.bworldonline.com/editors-picks/2020/04/16/289761/shares-wipe-out-recent-gains-on-profit-taking/,Shares wipe out recent gains on profit taking,Manual selection,NA,1
2020-04-16,Inquirer,https://business.inquirer.net/294891/diokno-delivers-early-on-promised-rate-cuts-as-covid-19-accelerates-bsp-timetable,Diokno delivers early on promised rate cuts as COVID-19 accelerates BSP timetable,Business,NA,1
2020-04-16,Inquirer,https://business.inquirer.net/294845/wave-of-loan-restructurings-seen,Wave of loan restructurings seen,Business,NA,1
2020-04-16,Inquirer,https://business.inquirer.net/294849/landbank-offers-loan-package-to-help-small-firms-recover,Landbank offers loan package to help small firms recover,Business,NA,1
2020-04-16,Inquirer,https://business.inquirer.net/294847/bop-swings-to-839-m-surplus-in-february,BOP swings to $839-M surplus in February,Business,NA,1
2020-04-16,Inquirer,https://business.inquirer.net/294843/psei-nears-6000-but-fresh-virus-attack-may-cause-retreat,"PSEi nears 6,000, but fresh virus attack may cause retreat",Business,NA,1
2020-04-16,Business Mirror,https://businessmirror.com.ph/2020/04/16/landbank-opens-lending-window-for-smes-co-ops-affected-by-ecq/,"LandBank opens lending window for SMEs, co-ops affected by ECQ",Business,NA,1
2020-04-16,Business Mirror,https://businessmirror.com.ph/2020/04/16/banks-have-enough-buffer-for-pandemic-stress-analysts/,Banks have enough buffer for pandemic stress–analysts,Business,NA,1
2020-04-16,Business Mirror,https://businessmirror.com.ph/2020/04/16/billease-lazada-launch-loan-program-for-msmes/,"BillEase, Lazada launch loan program for MSMEs",Business,NA,1
2020-04-16,Rappler,https://www.rappler.com/business/258169-bangko-sentral-pilipinas-cuts-interest-rates-coronavirus-april-2020/,Bangko Sentral cuts interest rates early amid muted borrowing,Business,NA,1
2020-04-16,Rappler,https://www.rappler.com/business/258124-landbank-loan-program-small-businesses-coronavirus-pandemic/,Landbank launches loan program for businesses hit by virus,Business,NA,1
2020-04-16,Rappler,https://www.rappler.com/business/258133-erc-orders-staggered-payment-scheme-electricity-bills-coronavirus-lockdown/,ERC orders staggered payment scheme for electricity bills,Business,NA,1
2020-04-16,Rappler,https://www.rappler.com/business/258095-updates-global-stock-markets-april-15-2020/,"Global stock markets, oil prices slide as virus impact mounts",Business,NA,1
2020-04-17,Business World,https://www.bworldonline.com/editors-picks/2020/04/17/289697/filipinos-shift-to-e-payments-online-banking-amid-lockdown/,"Filipinos shift to e-payments, online banking amid lockdown",Manual selection,NA,2
2020-04-17,Business World,https://www.bworldonline.com/editors-picks/2020/04/17/289958/stocks-up-nearly-5-on-news-of-an-interest-rate-cut/,Stocks up nearly 5% on news of an interest rate cut,Stock Market,NA,1
2020-04-17,Business World,https://www.bworldonline.com/editors-picks/2020/04/17/289946/bank-loans-to-small-firms-to-count-in-computing-reserves/,Bank loans to small firms to count in computing reserves,Banking,NA,1
2020-04-17,Business World,https://www.bworldonline.com/editors-picks/2020/04/17/289942/peso-weakens-on-rate-cut-china-gdp-contraction/,"Peso weakens on rate cut, China GDP contraction",Banking,NA,1
2020-04-17,Inquirer,https://business.inquirer.net/294962/ph-consumer-confidence-dives-for-2nd-quarter-of-2020-says-new-bsp-survey,"PH consumer confidence dives for 2nd quarter of 2020, says new BSP survey",Business,NA,2
2020-04-17,Inquirer,https://business.inquirer.net/294958/covid-19-impact-london-think-tank-says-ph-likely-to-cut-policy-rate-to-2-percent,COVID-19 impact: London think tank says PH likely to cut policy rate to 2 percent,Business,NA,1
2020-04-17,Inquirer,https://business.inquirer.net/294940/asian-shares-climb-on-china-data-wall-street-rally,"Asian shares climb on China data, Wall Street rally",Business,NA,1
2020-04-17,Inquirer,https://business.inquirer.net/294932/stocks-climb-as-pandemic-winners-pull-away-on-wall-street,Stocks climb as pandemic winners pull away on Wall Street,Business,NA,1
